split,c_index,brier_score,ibs
0,0.9072847682119205,"[0.026769246987591953, 0.026769246987591953, 0.026769246987591953, 0.026769246987591953, 0.026769246987591953, 0.026313762263928165, 0.02611730123937473, 0.02594077752168942, 0.025602788389468934, 0.025444110846174813, 0.025444110846174813, 0.025444110846174813, 0.02526984911387241, 0.02526984911387241, 0.02526984911387241, 0.02526984911387241, 0.02526984911387241, 0.025623596740999042, 0.04210394082483078, 0.04155639720261033, 0.04155639720261033, 0.04155639720261033, 0.0416865697909338, 0.04125229232099752, 0.04135078069819873, 0.04221708097593011, 0.06426297521262778, 0.06471992783504991, 0.08658890808175541, 0.08597872632437198, 0.08686305837450824, 0.08662528905067311, 0.07426204296204804, 0.07353015769374248, 0.07453076546432377, 0.07567807819966706, 0.07550542896818194, 0.05853513780562551, 0.05938409084923032, 0.05938409084923032, 0.06029800399756091, 0.06252146419661438, 0.06382656861366558, 0.06357762823795131, 0.06480444697852418, 0.06705761224902332, 0.06705761224902332, 0.08135006509130734, 0.08135006509130734, 0.08135006509130734, 0.07870166914165255, 0.07870166914165255, 0.07541248062260816, 0.06471681517718304, 0.06471681517718304, 0.06311927187469582, 0.06223892143393857, 0.06196694743579357, 0.06196694743579357, 0.06196694743579357, 0.06342086742811415, 0.06342086742811415, 0.06342086742811415, 0.06342086742811415, 0.06941789141723478, 0.06941789141723478, 0.023288684100439147, 0.023288684100439147, 0.019230306024046705, 0.019230306024046705, 0.018314684206598507, 0.018314684206598507, 0.018314684206598507, 0.018314684206598507, 0.013007117029497249, 0.012245008306715028, 0.012245008306715028, 0.014837618727983372, 0.014837618727983372, 0.09117533103295994, 0.0897019757131128, 0.0897019757131128, 0.09374462885981706, 0.09374462885981706, 0.09374462885981706, 0.09460822333556264, 0.09760543603818518, 0.09760543603818518, 0.09760543603818518, 0.12795759993395478, 0.12795759993395478, 0.12795759993395478, 0.09953428813942977, 0.09953428813942977, 0.09953428813942977, 0.09049954613765622, 0.09049954613765622, 0.09049954613765622, 0.09049954613765622, 0.09049954613765622]",0.05903537428513549
1,0.42953020134228187,"[0.0268533931559903, 0.0268533931559903, 0.026471213710512094, 0.026471213710512094, 0.02639007729792524, 0.026297202746469465, 0.026285485763322618, 0.026285485763322618, 0.026285485763322618, 0.026331612252878115, 0.026331612252878115, 0.026331612252878115, 0.026331612252878115, 0.026331612252878115, 0.02638947019123571, 0.051257974722120625, 0.051080129173909916, 0.0510672656448613, 0.05107476740442258, 0.051091303569246405, 0.051091303569246405, 0.05110747837754684, 0.05124007485554313, 0.051360149534775905, 0.05150320450257764, 0.07838470497837932, 0.07830780533140017, 0.07822405363404493, 0.07825625195742543, 0.07825759753795603, 0.07845399817289293, 0.07845399817289293, 0.0788319682278647, 0.0788319682278647, 0.0788319682278647, 0.0788319682278647, 0.07910562570652516, 0.11256284574056845, 0.11250350442951243, 0.11250350442951243, 0.11250350442951243, 0.11250350442951243, 0.11250350442951243, 0.11235126097479037, 0.112463310827284, 0.112463310827284, 0.112463310827284, 0.11243731437291403, 0.11243720647034729, 0.11243720647034729, 0.11241319048573313, 0.11241319048573313, 0.11238092584205177, 0.11220231421952728, 0.16817415615014925, 0.16720097518728597, 0.16720097518728597, 0.16584515211536238, 0.16584515211536238, 0.16546389440734413, 0.16546389440734413, 0.16546389440734413, 0.21970678680365185, 0.21970678680365185, 0.21970678680365185, 0.21970678680365185, 0.21970678680365185, 0.21970678680365185, 0.2176616250566003, 0.21594435275386373, 0.2157109543542125, 0.2157109543542125, 0.2142562711240681, 0.2142562711240681, 0.2142562711240681, 0.2142562711240681, 0.2142562711240681, 0.2130035246315753, 0.2612276364109057, 0.25714413220000143, 0.25714413220000143, 0.2911021597961837, 0.29417094491598816, 0.2817153642532989, 0.27632641760504156, 0.27632641760504156, 0.27632641760504156, 0.27632641760504156, 0.27632641760504156, 0.271419875442167, 0.271419875442167, 0.2666756540056111, 0.2666756540056111, 0.2666756540056111, 0.2624202328770392, 0.2624202328770392, 0.2624202328770392, 0.26002279066263984, 0.25395102237729283, 0.25395102237729283]",0.14477025495345588
2,0.4967741935483871,"[0.026678378339082914, 0.026693917913353446, 0.02681181768879593, 0.02681181768879593, 0.02681181768879593, 0.02681181768879593, 0.05101034608337675, 0.05101034608337675, 0.05101034608337675, 0.05101034608337675, 0.05101034608337675, 0.05101034608337675, 0.0506502230638976, 0.0751209066526262, 0.0751209066526262, 0.07493462984682707, 0.07478270209886011, 0.0748540076686768, 0.0748540076686768, 0.07465597624656924, 0.07439684671335649, 0.07430471945864756, 0.07425149241025429, 0.07423995308296132, 0.07427300209984342, 0.10165527964896837, 0.10148963855104066, 0.10159305937036651, 0.10195077135174725, 0.10186024649031049, 0.10179931296726182, 0.10188967946027112, 0.10215958364233646, 0.10215958364233646, 0.10215958364233646, 0.10234268968491002, 0.10326864992170559, 0.10341258422810172, 0.10341258422810172, 0.10341258422810172, 0.10341258422810172, 0.10238565185480726, 0.10194980815265406, 0.10038147059337636, 0.13816846280262718, 0.13816846280262718, 0.13816846280262718, 0.13816846280262718, 0.13699060854869632, 0.13699060854869632, 0.13700303004465095, 0.13700303004465095, 0.13700303004465095, 0.13734366264209594, 0.13618187215339853, 0.13389164541514978, 0.13320251736511204, 0.13274745171090335, 0.13252564428727273, 0.13253687177513315, 0.13253687177513315, 0.13253687177513315, 0.13253687177513315, 0.1328235627000921, 0.13170205055799264, 0.13170205055799264, 0.13170205055799264, 0.13170205055799264, 0.13170205055799264, 0.13170205055799264, 0.13250818336386308, 0.133681071656924, 0.133681071656924, 0.13530263721302146, 0.13530263721302146, 0.13530263721302146, 0.13530263721302146, 0.13530263721302146, 0.13645810257354024, 0.13645810257354024, 0.18336273766136194, 0.18336273766136194, 0.18237701949674423, 0.18237701949674423, 0.182198106347668, 0.182198106347668, 0.1847796654552839, 0.18724667928895034, 0.18724667928895034, 0.18724667928895034, 0.18724667928895034, 0.18724667928895034, 0.18724667928895034, 0.19076210631384205, 0.18695222369787973, 0.22008293884983096, 0.22008293884983096, 0.22008293884983096, 0.21655639872443103, 0.21925349285834114]",0.12075080266989631
3,0.6187050359712231,"[0.02774970346423543, 0.02774970346423543, 0.027750607336480035, 0.027763469251769892, 0.027763469251769892, 0.027763469251769892, 0.027809241589726516, 0.027809241589726516, 0.027809241589726516, 0.027809241589726516, 0.027809241589726516, 0.0502144983770036, 0.04724454361699405, 0.04634828753161221, 0.04634828753161221, 0.0463344181746921, 0.046342822480435586, 0.04372621581034187, 0.04292949959053312, 0.0421931712977009, 0.04152310881299784, 0.07296125288693305, 0.07235552248256265, 0.07243908590714088, 0.07121936175329202, 0.07121936175329202, 0.07040361659407339, 0.07040361659407339, 0.07040361659407339, 0.10602012646486197, 0.1054180525092842, 0.10541757899613237, 0.10559988345303821, 0.10499283662265618, 0.10388908343998243, 0.10326969210071361, 0.10257089449195488, 0.10286772924747327, 0.10286772924747327, 0.10229039036796876, 0.10229039036796876, 0.10275971587767319, 0.10275971587767319, 0.10275971587767319, 0.10229474863574402, 0.16380946955241388, 0.16380946955241388, 0.16131623786382052, 0.16024446831372885, 0.16024446831372885, 0.161462496372342, 0.16063153350277976, 0.15995804207370692, 0.15995804207370692, 0.15995804207370692, 0.15995804207370692, 0.15995804207370692, 0.1588734910749168, 0.1588734910749168, 0.15850870861603872, 0.15850870861603872, 0.15850870861603872, 0.16095751380862758, 0.16095751380862758, 0.16535936040558952, 0.17441581582359442, 0.2817643829177405, 0.2829972832109261, 0.28492586647951934, 0.29087049386254904, 0.29500446642540773, 0.29500446642540773, 0.29500446642540773, 0.29500446642540773, 0.29500446642540773, 0.24020384625567853, 0.23998720832293793, 0.23998720832293793, 0.23998720832293793, 0.236559295070258, 0.236559295070258, 0.236559295070258, 0.20378969542936531, 0.20378969542936531, 0.20378969542936531, 0.18842978284244383, 0.18842978284244383, 0.18842978284244383, 0.18842978284244383, 0.18842978284244383, 0.18842978284244383, 0.18842978284244383, 0.18842978284244383, 0.18842978284244383, 0.18842978284244383, 0.18842978284244383, 0.15545074888350047, 0.15545074888350047, 0.15545074888350047, 0.15545074888350047]",0.1402106814493532
4,0.5073529411764706,"[0.026830305191297872, 0.026830305191297872, 0.02681513711139309, 0.02681513711139309, 0.02681513711139309, 0.026842980183567358, 0.02734014128264839, 0.05278248608902647, 0.052895887100831276, 0.05286855928982689, 0.0532505536071488, 0.053505356549005706, 0.05433965154301199, 0.054703370324988, 0.08412940494198234, 0.0845851584461734, 0.08474690480490978, 0.08554667877838242, 0.08675405329411258, 0.08675405329411258, 0.08675405329411258, 0.08667007259018637, 0.08825555457644506, 0.08845589003626089, 0.08952961630359949, 0.08952961630359949, 0.09010782382428291, 0.08834256493880904, 0.13384989452278961, 0.1299325290884172, 0.1844941896455772, 0.1844941896455772, 0.17629857873589763, 0.17629857873589763, 0.17780765801043744, 0.17780765801043744, 0.17740619735229318, 0.17764065112142563, 0.17764065112142563, 0.17764065112142563, 0.17764065112142563, 0.1794792125997086, 0.18118525801850616, 0.2245500982785165, 0.22496304662101116, 0.22496304662101116, 0.22496304662101116, 0.2263925054663306, 0.22884467322026975, 0.22884467322026975, 0.2328013872878843, 0.2309242055853609, 0.2425297651134117, 0.2425297651134117, 0.22346193936564246, 0.22346193936564246, 0.22346193936564246, 0.22346193936564246, 0.22346193936564246, 0.22346193936564246, 0.22346193936564246, 0.22346193936564246, 0.2370381147919033, 0.2370381147919033, 0.2370381147919033, 0.2370381147919033, 0.23334197723082056, 0.23334197723082056, 0.23334197723082056, 0.23334197723082056, 0.2554504230462228, 0.2579072012112458, 0.2579072012112458, 0.2579072012112458, 0.2579072012112458, 0.2579072012112458, 0.2579072012112458, 0.2579072012112458, 0.2579072012112458, 0.2579072012112458, 0.2579072012112458, 0.26542105869284044, 0.26542105869284044, 0.26542105869284044, 0.26542105869284044, 0.26542105869284044, 0.26542105869284044, 0.26542105869284044, 0.26542105869284044, 0.26542105869284044, 0.26542105869284044, 0.26542105869284044, 0.26542105869284044, 0.26542105869284044, 0.26542105869284044, 0.26542105869284044, 0.30649554118192146, 0.30649554118192146, 0.30649554118192146, 0.30649554118192146]",0.1861419453772163
5,0.7542372881355932,"[0.027858343083601887, 0.028439183459431208, 0.028439183459431208, 0.028874361911381027, 0.04184003564133714, 0.03997913157860901, 0.03997913157860901, 0.03997913157860901, 0.03997913157860901, 0.03663186347733078, 0.03663186347733078, 0.03663186347733078, 0.03663186347733078, 0.03663186347733078, 0.03663186347733078, 0.03663186347733078, 0.03308173649720262, 0.031357011622468574, 0.030724103265357645, 0.030201250995876547, 0.030201250995876547, 0.030248506757612894, 0.030248506757612894, 0.030248506757612894, 0.029955466360092782, 0.029369526133725263, 0.029264187889323286, 0.02926959344521193, 0.029371658101774334, 0.03004479164179586, 0.03073429290439056, 0.03145450536360952, 0.03145450536360952, 0.03145450536360952, 0.03145450536360952, 0.06544241585501094, 0.06659595078330728, 0.06659595078330728, 0.06659595078330728, 0.06659595078330728, 0.06706306108992184, 0.06778738270875663, 0.068616122865068, 0.068616122865068, 0.06982353878615115, 0.06982353878615115, 0.07054522491087037, 0.07206400428155801, 0.07295781708534713, 0.07395607553159776, 0.07567189754122355, 0.07751398960532943, 0.07751398960532943, 0.07751398960532943, 0.07751398960532943, 0.07751398960532943, 0.08188638748311922, 0.08188638748311922, 0.08368166869139593, 0.08368166869139593, 0.08265100515113613, 0.08265100515113613, 0.08481752778204087, 0.09595319748486579, 0.09974625947744704, 0.09974625947744704, 0.10404646105985593, 0.10846619925508698, 0.17754121578563287, 0.17754121578563287, 0.17754121578563287, 0.18392687872206992, 0.19172788818963474, 0.2032622214156087, 0.2032622214156087, 0.21089253763597499, 0.19607533419470785, 0.19607533419470785, 0.19607533419470785, 0.19607533419470785, 0.20047782293825078, 0.12110219906238114, 0.12110219906238114, 0.12110219906238114, 0.18089144808410396, 0.18089144808410396, 0.18089144808410396, 0.18089144808410396, 0.18089144808410396, 0.18089144808410396, 0.18168497466312689, 0.17030917058149075, 0.17030917058149075, 0.16476913547170036, 0.16476913547170036, 0.15976425198961752, 0.15528211517334542, 0.15056572248874864, 0.1468131762611918, 0.14337105374915116]",0.09281104250332027
6,0.6370370370370371,"[0.02681660497828907, 0.02681660497828907, 0.02681660497828907, 0.02681660497828907, 0.02681660497828907, 0.02692144960404806, 0.027434962074681754, 0.027447601392219786, 0.02757339951478679, 0.027604633096457106, 0.027604633096457106, 0.0539545292239944, 0.0799493822207644, 0.07961181377540864, 0.0792640567597699, 0.07853009488256603, 0.07807007898043275, 0.07794645977235239, 0.07764043962301596, 0.11341819269310696, 0.11341819269310696, 0.11341819269310696, 0.11341819269310696, 0.11207652139020777, 0.11207652139020777, 0.11201265727864097, 0.11201265727864097, 0.11203697125094991, 0.11171224225890922, 0.1642610000931729, 0.16324105952473472, 0.163006569745463, 0.163006569745463, 0.16195329319129823, 0.16185127355753393, 0.16185127355753393, 0.16185127355753393, 0.16185127355753393, 0.15810894485414073, 0.15810894485414073, 0.15629115141691996, 0.15576843754559888, 0.15568046286733725, 0.15568046286733725, 0.15568046286733725, 0.15564969947904278, 0.15564969947904278, 0.15564969947904278, 0.15564969947904278, 0.15160736777586956, 0.15175792786541786, 0.15175792786541786, 0.15227979511855422, 0.15227979511855422, 0.15227979511855422, 0.15227979511855422, 0.15157141672660301, 0.15373759303999535, 0.15373759303999535, 0.15846810539546136, 0.16097287330386362, 0.16396796238354933, 0.1722330482650788, 0.22989140301633068, 0.22989140301633068, 0.22989140301633068, 0.22989140301633068, 0.22958172427477472, 0.22958172427477472, 0.22994954754484187, 0.22994954754484187, 0.23127115376194585, 0.23127115376194585, 0.23127115376194585, 0.23757601610805207, 0.23757601610805207, 0.23757601610805207, 0.24257186273063486, 0.24257186273063486, 0.24257186273063486, 0.24257186273063486, 0.24257186273063486, 0.24257186273063486, 0.24257186273063486, 0.24257186273063486, 0.24257186273063486, 0.24257186273063486, 0.24257186273063486, 0.26349007580229317, 0.26349007580229317, 0.26349007580229317, 0.26349007580229317, 0.26349007580229317, 0.26349007580229317, 0.2587161490976597, 0.2587161490976597, 0.2587161490976597, 0.2587161490976597, 0.2587161490976597, 0.3021776961141896]",0.16497420318387462
7,0.5492957746478874,"[0.027418276221706388, 0.027349004693226812, 0.027349004693226812, 0.05387515735421506, 0.0533810219728805, 0.0533810219728805, 0.0533810219728805, 0.0533810219728805, 0.052987560314047694, 0.052987560314047694, 0.052987560314047694, 0.052987560314047694, 0.052987560314047694, 0.052987560314047694, 0.05269601596495921, 0.05242157188717547, 0.05242157188717547, 0.05240632217304932, 0.05239573306792461, 0.05239573306792461, 0.05240918592208068, 0.05246227510740607, 0.052632725710588205, 0.08281331089049529, 0.08265428349897577, 0.08253074256405482, 0.08235446385313012, 0.08225760415423554, 0.11139419788853314, 0.11139419788853314, 0.11145331590833549, 0.11062988771452911, 0.10998668571594825, 0.10998668571594825, 0.10998668571594825, 0.1100672486422421, 0.1098152361392201, 0.10938984867035301, 0.10938984867035301, 0.10938984867035301, 0.10942917966209285, 0.10942917966209285, 0.10942917966209285, 0.10942917966209285, 0.10923103140397493, 0.10913777116016461, 0.10913777116016461, 0.1089742106978069, 0.10920355119345437, 0.10923580955007964, 0.10923580955007964, 0.10974965893630283, 0.10974965893630283, 0.10974965893630283, 0.10948641830047505, 0.16029336633954042, 0.15823326207376678, 0.15762025870844074, 0.15723472581812464, 0.15707656740305834, 0.15714583706564605, 0.15714583706564605, 0.15714583706564605, 0.15740872372286863, 0.20904932501942824, 0.20904932501942824, 0.20774006959918467, 0.20774006959918467, 0.20774006959918467, 0.20774006959918467, 0.20774006959918467, 0.20598230414904758, 0.20457286669089775, 0.20457286669089775, 0.20401889960153607, 0.20401889960153607, 0.20401889960153607, 0.20401889960153607, 0.20401889960153607, 0.20401889960153607, 0.20328754271654126, 0.20304980920178453, 0.20334093118256177, 0.20334093118256177, 0.20419230371016425, 0.20560738834636982, 0.23937596891503604, 0.2365674926343853, 0.2365674926343853, 0.2365674926343853, 0.2365674926343853, 0.2365674926343853, 0.2365674926343853, 0.23737890762747071, 0.23737890762747071, 0.23606005242342873, 0.23606005242342873, 0.24190339075441825, 0.24191249604490764, 0.24191249604490764]",0.13788657236021337
8,0.6148148148148148,"[0.028329880912720817, 0.028944798103804164, 0.05420688634455543, 0.05412870053359491, 0.05412870053359491, 0.05412870053359491, 0.05412870053359491, 0.07048511960818933, 0.06948874788510759, 0.06896872110373037, 0.0683000217312546, 0.06796740525074081, 0.06749429149647761, 0.06754593044372258, 0.06754593044372258, 0.06663462312271433, 0.06640805208123675, 0.09812487190614846, 0.09812487190614846, 0.09812487190614846, 0.09812487190614846, 0.09841028239763869, 0.0983096990340771, 0.09850588277522868, 0.09850588277522868, 0.09765688662931697, 0.09765688662931697, 0.09765688662931697, 0.09766837107031828, 0.09747530010416082, 0.09747530010416082, 0.09795556327782938, 0.09824010146449207, 0.09824010146449207, 0.09894043183190905, 0.09894043183190905, 0.09446953003650009, 0.09446953003650009, 0.09552024085146313, 0.09633672313399494, 0.15690144027878464, 0.1564503166585476, 0.15626829398127878, 0.15626829398127878, 0.15626829398127878, 0.15626829398127878, 0.15750365798424948, 0.15569085202573693, 0.1588520528781193, 0.1588520528781193, 0.1588520528781193, 0.15987237345722555, 0.16126926159495072, 0.16126926159495072, 0.16762752127214633, 0.17008486735830142, 0.17008486735830142, 0.17008486735830142, 0.1696043909705159, 0.1696043909705159, 0.17666795376780586, 0.17666795376780586, 0.18117611963527272, 0.18630468828099606, 0.1919848869544207, 0.1989291072341535, 0.21539275696887755, 0.21539275696887755, 0.21539275696887755, 0.21539275696887755, 0.21539275696887755, 0.22487880421235573, 0.22487880421235573, 0.23657623303375339, 0.23657623303375339, 0.23657623303375339, 0.2504537926339977, 0.2504537926339977, 0.2504537926339977, 0.2504537926339977, 0.2869121401477816, 0.2869121401477816, 0.2869121401477816, 0.30710454645465435, 0.30710454645465435, 0.30710454645465435, 0.35207589215733487, 0.35207589215733487, 0.35207589215733487, 0.35207589215733487, 0.35207589215733487, 0.35207589215733487, 0.35207589215733487, 0.35207589215733487, 0.35207589215733487, 0.35207589215733487, 0.25083404821972066, 0.25083404821972066, 0.25083404821972066, 0.25083404821972066]",0.1716668683188036
